interaction_id,profile_id,event_id,action,dwell_time_seconds,interest_overlap_count,goal_overlap_count
41268,41,115,save,79,0,1
41269,103,342,view_detail,66,0,1
41270,317,150,skip,4,0,2
41271,548,358,skip,4,1,1
41272,66,248,view_detail,72,0,1
41273,980,298,skip,1,1,1
41274,822,7,view_detail,78,1,1
41275,770,294,save,25,0,0
41276,992,28,skip,5,0,0
41277,488,424,view_detail,44,0,1
41278,351,172,view_detail,74,0,0
41279,412,280,skip,5,0,0
41280,74,127,save,42,1,0
41281,710,467,view_detail,78,1,0
41282,64,435,skip,1,0,0
41283,609,125,skip,1,1,2
41284,630,270,skip,5,0,1
41285,378,395,like,20,0,1
41286,982,51,skip,4,0,0
41287,579,448,view_detail,52,0,1
41288,21,220,skip,1,0,1
41289,339,165,skip,1,0,2
41290,536,64,skip,5,0,1
41291,683,422,skip,4,0,1
41292,256,177,skip,2,1,1
41293,519,416,view_detail,7,0,0
41294,762,361,like,85,0,1
41295,38,165,skip,4,0,0
41296,456,321,skip,2,0,0
41297,304,118,like,37,0,1
41298,575,381,skip,5,0,0
41299,254,96,view_detail,44,0,2
41300,461,97,view_detail,12,2,1
41301,142,431,skip,2,0,1
41302,684,493,skip,5,0,0
41303,593,166,apply,33,0,0
41304,459,135,skip,4,0,0
41305,12,107,skip,3,1,1
41306,842,105,skip,5,0,1
41307,981,275,view_detail,71,1,1
41308,447,455,skip,4,0,1
41309,892,270,view_detail,20,1,2
41310,946,18,save,49,0,0
41311,846,253,skip,1,0,0
41312,405,143,skip,2,0,1
41313,622,41,skip,2,0,1
41314,773,42,apply,20,0,0
41315,614,244,save,63,0,1
41316,87,426,like,9,0,1
41317,380,467,skip,2,0,0
41318,991,421,skip,4,1,0
41319,498,340,view_detail,45,0,1
41320,832,226,skip,5,0,0
41321,862,450,skip,1,1,1
41322,517,289,skip,2,0,2
41323,305,46,apply,71,0,1
41324,405,321,save,65,1,0
41325,488,431,view_detail,71,0,1
41326,884,318,view_detail,90,1,0
41327,357,6,skip,2,0,2
41328,752,244,view_detail,76,0,0
41329,993,243,skip,3,1,0
41330,322,406,skip,3,0,2
41331,889,11,skip,1,0,2
41332,605,103,view_detail,34,0,0
41333,551,277,skip,5,0,0
41334,390,483,skip,2,0,1
41335,896,448,skip,1,0,0
41336,704,478,like,88,1,1
41337,101,199,skip,5,0,1
41338,299,416,like,46,0,1
41339,864,13,skip,2,0,1
41340,818,340,save,86,0,0
41341,775,67,skip,4,0,0
41342,417,318,view_detail,47,0,2
41343,402,26,skip,1,0,1
41344,60,420,view_detail,85,1,1
41345,189,42,view_detail,33,1,0
41346,129,326,skip,3,0,1
41347,12,180,skip,2,0,0
41348,984,388,apply,62,1,0
41349,751,366,skip,3,0,0
41350,757,392,skip,3,1,1
41351,120,70,view_detail,79,2,0
41352,151,186,save,15,0,1
41353,686,38,skip,1,0,2
41354,906,146,save,35,1,1
41355,404,37,save,70,1,1
41356,443,66,view_detail,8,1,2
41357,392,97,skip,3,1,0
41358,719,71,skip,2,0,0
41359,106,139,skip,2,0,1
41360,55,236,skip,3,0,2
41361,720,448,skip,5,0,0
41362,387,299,skip,1,1,1
41363,506,499,save,84,1,1
41364,55,238,skip,3,1,2
41365,95,67,skip,3,0,0
41366,513,115,skip,5,0,2
41367,945,165,like,45,0,2
41368,336,363,skip,1,0,1
41369,7,137,skip,1,0,0
41370,722,284,view_detail,18,0,1
41371,43,432,view_detail,45,0,1
41372,941,151,save,35,1,2
41373,979,381,view_detail,33,1,0
41374,274,129,skip,5,1,1
41375,297,193,like,23,0,3
41376,765,178,like,80,1,0
41377,626,462,skip,3,0,1
41378,435,148,skip,4,0,0
41379,66,166,skip,2,1,0
41380,261,118,save,34,1,0
41381,265,362,view_detail,36,0,1
41382,414,499,skip,1,0,2
41383,530,295,apply,35,2,2
41384,884,138,view_detail,63,0,0
41385,792,353,skip,5,0,1
41386,997,389,skip,1,0,0
41387,515,119,like,32,1,1
41388,300,73,skip,2,0,0
41389,531,254,apply,31,1,0
41390,651,335,view_detail,7,0,1
41391,30,52,view_detail,60,1,1
41392,625,396,skip,2,0,1
41393,191,279,view_detail,51,0,1
41394,56,404,save,68,1,0
41395,65,162,apply,51,0,0
41396,181,186,like,88,0,2
41397,917,286,save,35,0,0
41398,802,115,skip,1,0,0
41399,402,293,like,72,2,1
41400,343,180,like,49,0,0
41401,756,343,skip,5,0,0
41402,420,33,view_detail,28,0,0
41403,835,145,save,77,1,1
41404,821,395,like,51,0,0
41405,454,421,like,83,1,0
41406,301,271,view_detail,80,1,0
41407,484,382,skip,3,0,0
41408,42,19,skip,1,0,0
41409,730,71,skip,1,1,1
41410,567,468,skip,3,0,0
41411,111,464,skip,2,0,0
41412,798,433,skip,5,1,1
41413,592,438,view_detail,73,0,2
41414,688,463,skip,2,0,0
41415,955,78,skip,3,1,1
41416,591,6,like,24,1,0
41417,134,396,skip,3,0,3
41418,691,121,save,84,1,0
41419,259,429,skip,2,0,2
41420,317,10,save,52,1,0
41421,844,128,view_detail,80,1,0
41422,57,155,apply,30,0,1
41423,145,376,apply,47,1,1
41424,545,245,like,9,0,1
41425,935,46,skip,2,0,1
41426,258,484,save,59,0,1
41427,874,164,skip,1,0,0
41428,617,276,view_detail,21,0,0
41429,602,60,view_detail,78,0,0
41430,132,92,skip,5,1,1
41431,29,15,skip,2,0,0
41432,630,37,apply,53,0,1
41433,273,457,save,47,0,2
41434,568,326,skip,4,0,1
41435,610,113,save,57,1,1
41436,111,69,skip,5,0,0
41437,556,56,like,60,1,1
41438,335,152,skip,2,0,1
41439,843,469,skip,5,0,0
41440,553,130,skip,4,1,1
41441,845,226,skip,3,2,0
41442,524,356,skip,1,0,0
41443,469,9,like,23,1,0
41444,471,497,save,6,0,1
41445,570,253,skip,2,0,0
41446,91,249,skip,5,0,0
41447,243,256,skip,4,0,1
41448,121,427,skip,3,1,0
41449,836,457,save,87,0,1
41450,878,96,skip,1,0,1
41451,820,341,view_detail,14,0,1
41452,647,311,view_detail,87,0,0
41453,495,294,view_detail,84,0,0
41454,772,213,view_detail,72,0,0
41455,676,399,like,87,0,1
41456,415,181,view_detail,62,0,0
41457,381,52,skip,5,0,1
41458,851,418,apply,20,1,0
41459,514,6,view_detail,37,0,0
41460,868,418,save,59,1,1
41461,794,170,skip,2,0,2
41462,204,389,skip,5,0,0
41463,313,339,skip,1,2,0
41464,278,402,skip,5,0,0
41465,747,13,skip,4,0,1
41466,692,138,view_detail,59,0,0
41467,803,106,skip,4,0,0
41468,922,292,view_detail,13,1,0
41469,925,439,like,6,2,0
41470,794,368,skip,5,0,2
41471,683,440,save,41,0,1
41472,902,142,skip,3,0,1
41473,88,36,save,36,0,2
41474,330,86,apply,22,0,2
41475,911,160,skip,2,0,1
41476,979,379,skip,2,0,1
41477,288,381,view_detail,81,0,1
41478,164,170,like,44,0,1
41479,323,131,skip,1,0,0
41480,438,445,view_detail,62,0,1
41481,194,476,view_detail,50,0,0
41482,702,243,like,24,2,1
41483,258,320,skip,5,0,1
41484,969,44,skip,2,1,1
41485,626,457,view_detail,63,1,1
41486,576,217,view_detail,84,0,0
41487,180,32,skip,4,0,1
41488,400,435,skip,4,0,0
41489,268,108,like,80,0,0
41490,409,35,like,38,1,1
41491,313,364,skip,3,1,0
41492,477,406,skip,5,0,0
41493,780,38,skip,3,0,3
41494,36,150,skip,5,0,1
41495,242,405,save,58,0,1
41496,550,335,view_detail,88,0,1
41497,872,20,skip,3,1,0
41498,126,140,view_detail,89,0,1
41499,206,199,view_detail,38,1,1
41500,152,223,skip,5,1,0
41501,574,77,skip,4,0,0
41502,935,330,view_detail,51,0,0
41503,735,62,skip,5,1,1
41504,624,141,like,88,0,0
41505,551,452,skip,5,0,1
41506,293,302,view_detail,55,0,1
41507,556,260,view_detail,61,0,1
41508,474,11,skip,5,0,2
41509,478,276,skip,5,0,1
41510,879,450,like,25,1,1
41511,98,156,like,17,0,1
41512,599,78,skip,2,0,1
41513,270,191,view_detail,37,1,0
41514,840,34,skip,2,1,0
41515,46,7,skip,2,0,1
41516,494,232,skip,1,0,0
41517,469,344,skip,3,0,1
41518,229,173,skip,1,0,0
41519,570,160,skip,1,0,0
41520,339,76,like,65,0,2
41521,110,83,skip,2,1,1
41522,214,139,view_detail,7,0,0
41523,629,461,skip,1,0,0
41524,485,159,skip,2,1,0
41525,9,130,skip,4,0,1
41526,317,113,view_detail,43,0,0
41527,348,432,skip,4,0,0
41528,823,189,skip,4,0,0
41529,913,206,skip,3,1,0
41530,517,214,save,48,0,2
41531,983,85,view_detail,48,0,0
41532,282,451,apply,60,0,1
41533,206,248,skip,1,0,1
41534,185,403,view_detail,76,0,1
41535,103,435,skip,1,0,1
41536,60,245,skip,4,1,1
41537,649,438,view_detail,30,0,1
41538,558,190,skip,2,0,0
41539,578,420,skip,5,0,0
41540,3,491,save,27,1,1
41541,426,490,skip,2,0,1
41542,446,31,skip,1,1,1
41543,118,342,skip,2,0,0
41544,502,364,view_detail,89,1,1
41545,772,110,like,84,0,1
41546,553,358,save,46,1,0
41547,764,12,like,78,0,1
41548,856,193,like,19,2,1
41549,236,383,skip,2,0,1
41550,428,98,skip,3,0,0
41551,388,49,view_detail,43,1,2
41552,275,265,save,75,0,1
41553,822,359,skip,5,0,0
41554,917,435,skip,5,0,0
41555,402,423,save,15,0,1
41556,289,479,skip,2,0,1
41557,484,35,view_detail,12,1,0
41558,80,193,view_detail,8,0,1
41559,209,381,skip,4,0,1
41560,402,222,view_detail,15,0,1
41561,721,123,skip,1,0,0
41562,928,446,save,36,0,2
41563,964,156,skip,1,0,1
41564,891,444,skip,1,0,0
41565,463,288,view_detail,7,1,0
41566,206,30,view_detail,15,1,0
41567,438,292,skip,1,1,0
41568,994,453,skip,2,0,1
41569,45,2,like,15,2,1
41570,751,65,view_detail,64,1,1
41571,517,340,view_detail,62,0,3
41572,210,61,like,50,1,1
41573,146,47,apply,34,0,0
41574,424,167,view_detail,60,0,0
41575,586,304,skip,1,0,2
41576,357,246,apply,57,0,1
41577,484,489,skip,2,0,0
41578,838,252,view_detail,66,0,0
41579,219,371,skip,2,0,2
41580,500,466,view_detail,29,2,0
41581,375,281,skip,3,0,0
41582,897,355,skip,2,1,2
41583,392,188,view_detail,87,0,1
41584,745,337,view_detail,18,0,1
41585,498,189,view_detail,79,0,0
41586,604,209,skip,3,0,1
41587,792,55,like,45,0,0
41588,613,427,view_detail,64,0,1
41589,984,213,skip,1,0,0
41590,591,210,save,6,0,0
41591,909,407,skip,2,0,0
41592,104,188,view_detail,49,0,0
41593,190,129,skip,2,0,0
41594,688,266,skip,3,0,1
41595,441,443,skip,4,1,0
41596,930,372,view_detail,15,1,1
41597,306,81,view_detail,42,0,0
41598,892,105,view_detail,17,0,0
41599,334,331,like,13,1,2
41600,302,308,save,12,0,0
41601,375,232,view_detail,82,0,0
41602,528,28,like,53,0,0
41603,560,278,view_detail,32,0,0
41604,742,81,like,63,0,0
41605,72,456,skip,2,0,1
41606,743,271,apply,55,0,1
41607,863,345,skip,5,1,1
41608,631,361,skip,1,1,2
41609,635,396,save,32,2,1
41610,511,225,view_detail,83,0,1
41611,470,314,skip,2,1,1
41612,749,66,skip,1,0,1
41613,719,487,skip,3,0,0
41614,567,286,skip,3,1,0
41615,478,13,apply,82,0,2
41616,946,90,skip,1,1,0
41617,424,255,skip,5,0,1
41618,145,136,skip,3,1,0
41619,281,451,skip,2,0,0
41620,643,369,save,74,0,0
41621,793,283,view_detail,67,0,1
41622,299,435,skip,4,1,0
41623,13,88,like,9,0,0
41624,522,468,save,29,1,1
41625,384,316,skip,2,0,1
41626,536,172,skip,5,0,0
41627,368,65,skip,2,0,0
41628,231,371,like,24,0,2
41629,410,165,view_detail,78,0,2
41630,546,162,view_detail,47,0,0
41631,823,284,skip,3,0,1
41632,380,88,skip,4,2,1
41633,730,320,skip,3,0,1
41634,839,17,save,21,1,2
41635,96,365,save,38,0,0
41636,946,428,like,59,0,0
41637,731,286,like,32,1,1
41638,447,495,view_detail,84,0,0
41639,568,246,skip,2,0,0
41640,477,239,skip,4,2,0
41641,778,165,skip,5,0,0
41642,954,298,skip,2,0,0
41643,217,353,view_detail,56,0,0
41644,511,21,skip,3,0,1
41645,610,477,skip,5,0,1
41646,834,467,skip,1,0,1
41647,205,223,skip,5,1,2
41648,632,102,view_detail,9,1,1
41649,345,14,like,74,1,2
41650,305,40,skip,3,0,1
41651,640,189,skip,1,0,0
41652,916,426,view_detail,23,0,1
41653,903,83,save,49,0,1
41654,936,93,like,35,0,1
41655,528,117,skip,5,0,0
41656,49,97,skip,3,1,1
41657,677,59,skip,4,0,0
41658,459,361,skip,2,0,1
41659,346,404,skip,3,1,0
41660,86,350,view_detail,27,1,0
41661,101,159,like,33,0,0
41662,799,19,skip,4,0,0
41663,607,331,apply,88,1,1
41664,109,184,skip,2,1,0
41665,435,64,skip,4,0,1
41666,884,339,like,45,0,0
41667,997,429,skip,3,0,0
41668,257,177,skip,5,0,1
41669,278,293,view_detail,38,0,1
41670,739,30,view_detail,84,0,1
41671,171,448,view_detail,19,0,1
41672,455,474,skip,2,1,1
41673,95,80,like,44,0,0
41674,438,4,skip,3,1,0
41675,710,334,skip,3,0,0
41676,68,173,skip,2,0,1
41677,758,223,skip,1,1,1
41678,541,246,save,17,0,0
41679,567,116,skip,4,0,0
41680,539,138,save,13,1,0
41681,47,170,skip,3,0,0
41682,806,225,view_detail,46,1,0
41683,976,125,view_detail,11,0,1
41684,722,388,skip,4,0,1
41685,370,206,skip,1,0,0
41686,157,298,skip,1,0,0
41687,619,394,view_detail,25,0,0
41688,87,402,skip,3,1,2
41689,124,54,apply,23,0,1
41690,612,345,skip,5,1,1
41691,19,363,skip,1,0,0
41692,50,437,view_detail,56,0,0
41693,159,312,like,32,0,0
41694,304,208,like,51,0,0
41695,807,179,skip,5,0,0
41696,338,301,skip,1,1,1
41697,397,64,skip,5,0,1
41698,298,49,like,57,0,1
41699,630,10,skip,1,0,0
41700,747,230,skip,2,0,1
41701,611,82,skip,4,1,1
41702,8,112,skip,1,1,1
41703,735,85,skip,1,0,2
41704,889,10,view_detail,53,1,0
41705,313,86,like,86,1,1
41706,707,237,like,18,1,1
41707,399,465,view_detail,75,0,1
41708,618,292,skip,3,0,0
41709,2,229,like,90,0,1
41710,508,215,view_detail,76,0,1
41711,261,412,view_detail,54,0,1
41712,358,354,view_detail,16,0,1
41713,304,433,view_detail,60,0,2
41714,429,427,save,45,0,0
41715,231,428,save,76,0,1
41716,833,122,skip,2,0,0
41717,44,82,skip,5,0,2
41718,874,321,skip,2,0,1
41719,38,380,view_detail,84,1,0
41720,450,56,skip,5,1,0
41721,526,309,skip,1,0,2
41722,455,136,save,72,0,0
41723,412,189,view_detail,60,1,0
41724,352,368,view_detail,22,0,1
41725,797,263,skip,3,0,1
41726,94,263,like,86,0,0
41727,352,379,view_detail,20,0,0
41728,90,353,save,86,0,0
41729,443,271,view_detail,55,1,0
41730,250,246,skip,4,1,1
41731,802,99,view_detail,65,0,0
41732,400,70,skip,1,0,1
41733,10,374,like,35,0,0
41734,848,53,apply,31,1,1
41735,876,217,skip,5,1,2
41736,844,146,view_detail,10,0,1
41737,127,404,skip,1,1,1
41738,374,125,skip,1,1,1
41739,864,94,skip,2,0,0
41740,821,169,view_detail,42,0,0
41741,228,133,like,64,0,1
41742,103,388,skip,4,0,1
41743,128,206,apply,8,0,0
41744,936,387,skip,3,0,1
41745,299,372,skip,3,1,0
41746,218,348,view_detail,42,1,1
41747,984,387,skip,5,0,1
41748,752,102,view_detail,87,0,1
41749,607,403,skip,2,1,1
41750,993,322,view_detail,21,0,0
41751,119,313,skip,2,0,1
41752,983,470,skip,4,0,0
41753,258,338,skip,4,0,1
41754,185,268,view_detail,58,1,1
41755,584,173,skip,1,0,1
41756,163,188,skip,4,0,0
41757,332,433,apply,8,0,1
41758,750,147,view_detail,59,0,1
41759,619,40,skip,3,0,1
41760,606,110,view_detail,11,0,1
41761,32,312,like,40,1,0
41762,951,490,view_detail,21,1,2
41763,179,368,skip,1,0,0
41764,646,148,skip,1,0,0
41765,386,277,like,44,0,0
41766,181,347,view_detail,65,0,1
41767,355,159,skip,2,0,0
41768,66,5,skip,5,0,0
41769,187,97,skip,5,1,0
41770,916,118,skip,1,1,0
41771,658,410,save,22,0,0
41772,699,185,skip,5,0,1
41773,145,112,save,58,1,1
41774,593,384,skip,5,1,0
41775,581,257,like,29,1,0
41776,737,477,skip,4,0,0
41777,60,193,skip,3,1,2
41778,615,394,view_detail,17,1,0
41779,689,88,view_detail,62,0,0
41780,625,211,like,43,1,0
41781,962,221,save,56,0,2
41782,897,37,apply,65,1,1
41783,758,3,view_detail,59,0,0
41784,560,313,like,31,0,1
41785,182,412,skip,2,1,0
41786,880,56,save,80,1,0
41787,434,410,skip,4,1,1
41788,382,96,skip,1,1,0
41789,547,192,skip,2,0,1
41790,66,409,save,56,0,0
41791,735,468,skip,5,2,0
41792,343,91,skip,3,0,2
41793,968,209,skip,2,2,2
41794,734,302,view_detail,36,1,1
41795,815,341,skip,2,0,0
41796,589,181,like,32,1,1
41797,78,93,skip,2,0,0
41798,262,159,apply,26,1,0
41799,142,92,view_detail,64,0,1
41800,649,472,skip,5,0,1
41801,793,461,skip,4,0,1
41802,369,416,apply,42,1,0
41803,903,269,skip,3,1,2
41804,382,441,save,76,1,0
41805,402,37,view_detail,34,0,1
41806,688,95,skip,4,0,0
41807,885,376,view_detail,16,0,0
41808,977,261,view_detail,17,0,0
41809,143,308,view_detail,54,1,0
41810,599,277,view_detail,65,0,2
41811,36,446,like,65,1,2
41812,480,32,view_detail,88,1,1
41813,227,154,save,90,1,0
41814,198,398,apply,54,1,0
41815,672,180,view_detail,82,0,1
41816,591,36,save,58,3,1
41817,132,385,skip,1,0,1
41818,265,60,view_detail,20,0,1
41819,927,48,save,16,1,1
41820,166,176,save,40,0,1
41821,96,18,view_detail,77,1,1
41822,77,86,skip,4,0,2
41823,577,146,save,53,2,1
41824,731,432,skip,4,0,1
41825,77,107,view_detail,72,1,1
41826,313,234,skip,4,0,0
41827,149,221,skip,5,0,1
41828,115,299,view_detail,64,0,1
41829,86,41,like,12,0,2
41830,121,415,skip,3,1,1
41831,104,29,skip,3,0,0
41832,405,414,view_detail,66,0,1
41833,397,17,skip,4,0,0
41834,69,296,save,88,1,0
41835,105,180,skip,4,0,1
41836,129,14,skip,3,0,1
41837,256,202,skip,2,0,1
41838,684,460,view_detail,42,1,1
41839,893,107,like,70,2,1
41840,260,303,like,79,1,0
41841,634,358,view_detail,39,0,1
41842,467,105,skip,3,1,0
41843,720,301,view_detail,16,0,1
41844,36,91,skip,2,1,2
41845,17,75,view_detail,24,0,0
41846,793,343,skip,2,0,1
41847,544,190,save,88,0,1
41848,807,450,skip,5,1,1
41849,202,260,skip,4,1,1
41850,984,373,skip,2,1,1
41851,787,489,skip,5,0,0
41852,573,135,skip,2,0,1
41853,83,487,apply,31,0,1
41854,685,122,skip,3,0,0
41855,220,11,save,31,0,1
41856,120,253,skip,1,1,0
41857,377,439,save,90,1,1
41858,700,296,skip,3,0,1
41859,60,452,skip,5,0,2
41860,108,369,skip,2,0,1
41861,435,374,skip,3,0,0
41862,302,441,like,28,0,0
41863,927,86,save,7,0,1
41864,302,253,skip,5,0,1
41865,677,312,apply,28,1,1
41866,767,57,like,21,0,2
41867,974,249,skip,2,0,1
41868,681,171,save,39,1,2
41869,592,135,skip,1,0,1
41870,59,182,view_detail,22,0,1
41871,158,55,view_detail,63,1,0
41872,640,8,save,76,1,0
41873,638,305,skip,5,0,1
41874,350,197,skip,1,0,0
41875,978,475,skip,2,0,2
41876,573,461,save,81,1,1
41877,82,274,skip,5,0,0
41878,267,272,skip,3,0,1
41879,220,332,view_detail,21,2,1
41880,111,207,skip,5,1,1
41881,553,226,like,90,1,1
41882,625,67,like,13,0,1
41883,817,426,view_detail,22,0,2
41884,772,309,skip,2,0,2
41885,505,126,view_detail,74,0,0
41886,509,408,skip,4,1,0
41887,647,122,skip,5,0,0
41888,997,485,save,21,1,0
41889,8,301,skip,2,0,1
41890,853,88,view_detail,23,0,1
41891,179,87,view_detail,41,1,1
41892,82,488,like,47,0,1
41893,565,431,skip,2,0,0
41894,651,311,skip,3,1,1
41895,547,38,skip,3,1,1
41896,761,305,view_detail,47,0,1
41897,771,396,skip,4,1,2
41898,232,13,save,52,1,1
41899,877,330,skip,2,1,2
41900,67,296,save,64,0,0
41901,310,458,skip,1,0,1
41902,628,235,skip,1,1,0
41903,667,384,view_detail,53,0,1
41904,775,111,view_detail,23,0,0
41905,2,477,skip,3,1,1
41906,348,328,skip,5,0,0
41907,337,175,skip,5,0,0
41908,891,381,save,40,0,1
41909,860,21,skip,1,0,1
41910,67,459,save,51,1,0
41911,127,428,view_detail,27,1,0
41912,923,295,skip,1,0,2
41913,763,122,skip,1,0,1
41914,246,452,skip,5,0,1
41915,727,320,view_detail,65,1,1
41916,874,89,view_detail,85,0,0
41917,540,202,view_detail,40,0,1
41918,360,182,skip,3,1,1
41919,816,134,view_detail,26,0,0
41920,547,424,skip,3,1,0
41921,840,311,view_detail,40,0,2
41922,543,270,skip,4,1,1
41923,785,87,view_detail,18,0,0
41924,64,169,save,25,0,0
41925,528,124,save,15,0,0
41926,86,283,skip,5,1,0
41927,278,193,view_detail,34,1,1
41928,375,103,skip,4,0,0
41929,159,427,skip,4,0,1
41930,796,438,skip,3,0,1
41931,817,157,skip,2,0,2
41932,500,136,view_detail,60,0,0
41933,382,171,view_detail,58,0,0
41934,215,338,like,62,0,0
41935,332,191,view_detail,65,1,0
41936,209,43,view_detail,49,1,0
41937,243,479,view_detail,63,0,0
41938,361,418,skip,1,1,0
41939,627,203,save,85,1,2
41940,654,449,save,34,0,0
41941,394,334,skip,2,0,0
41942,387,386,skip,5,0,2
41943,936,426,view_detail,49,0,2
41944,191,249,view_detail,90,0,1
41945,48,252,view_detail,56,0,0
41946,663,301,view_detail,28,0,2
41947,60,310,skip,2,0,2
41948,109,128,like,44,1,0
41949,209,377,skip,1,1,1
41950,882,350,skip,4,1,0
41951,575,32,view_detail,79,0,0
41952,943,339,view_detail,62,0,0
41953,335,43,view_detail,87,0,0
41954,690,191,skip,1,0,1
41955,87,22,like,54,0,2
41956,466,191,skip,4,0,0
41957,763,302,like,31,0,1
41958,924,416,save,50,1,2
41959,127,339,like,21,1,0
41960,893,226,skip,5,1,0
41961,762,183,skip,5,1,2
41962,544,131,skip,5,1,1
41963,102,191,view_detail,30,1,0
41964,867,239,view_detail,83,0,1
41965,559,354,skip,2,0,1
41966,410,69,view_detail,70,0,1
41967,56,75,save,68,0,0
41968,498,42,skip,1,1,1
41969,944,357,skip,2,0,3
41970,415,203,view_detail,10,1,1
41971,957,241,skip,1,0,2
41972,431,211,view_detail,55,0,0
41973,137,253,view_detail,43,2,0
41974,750,464,view_detail,9,0,0
41975,581,181,skip,5,0,1
41976,765,377,skip,3,1,0
41977,272,335,skip,1,0,1
41978,654,142,view_detail,77,0,1
41979,117,194,view_detail,64,1,2
41980,947,498,skip,2,1,0
41981,22,472,skip,4,0,1
41982,788,204,skip,5,0,1
41983,606,347,view_detail,23,0,0
41984,535,273,view_detail,85,0,1
41985,855,212,save,74,0,0
41986,526,175,skip,2,0,0
41987,484,74,save,55,1,0
41988,879,265,view_detail,76,1,1
41989,136,343,apply,22,0,1
41990,216,489,view_detail,12,1,1
41991,283,437,skip,4,0,0
41992,710,114,save,8,0,0
41993,169,398,skip,1,0,1
41994,550,29,apply,9,0,1
41995,748,369,skip,4,0,2
41996,555,249,view_detail,53,0,0
41997,955,154,skip,2,0,0
41998,824,58,like,14,1,1
41999,631,143,view_detail,47,1,1
42000,227,134,save,89,0,1
42001,500,191,skip,3,0,1
42002,462,285,view_detail,38,0,1
42003,289,348,skip,5,0,2
42004,719,402,view_detail,12,0,0
42005,558,398,view_detail,14,0,2
42006,158,200,apply,6,0,1
42007,696,415,like,25,2,0
42008,258,208,view_detail,72,0,1
42009,319,258,like,69,2,1
42010,677,332,skip,3,0,1
42011,534,267,skip,1,1,1
42012,559,29,save,35,0,1
42013,921,429,skip,3,1,0
42014,945,207,view_detail,28,0,1
42015,877,409,view_detail,74,0,0
42016,121,321,skip,4,1,1
42017,449,120,skip,5,0,0
42018,180,104,like,39,0,1
42019,869,153,save,48,0,0
42020,332,143,like,58,1,2
42021,159,243,save,20,1,0
42022,603,251,skip,2,0,0
42023,35,398,view_detail,39,0,0
42024,749,156,view_detail,22,0,1
42025,197,495,view_detail,90,0,0
42026,199,419,skip,2,1,0
42027,391,293,skip,2,0,1
42028,448,10,skip,1,1,0
42029,332,383,skip,2,1,1
42030,43,398,skip,5,1,0
42031,121,39,view_detail,64,0,1
42032,634,336,skip,4,1,0
42033,838,99,view_detail,55,1,0
42034,124,458,view_detail,25,1,0
42035,7,189,skip,4,0,0
42036,300,231,skip,2,0,0
42037,93,458,skip,5,0,2
42038,343,237,view_detail,24,0,0
42039,127,232,skip,4,0,1
42040,121,221,like,22,1,0
42041,360,467,save,43,0,1
42042,586,53,apply,80,1,1
42043,628,194,view_detail,82,1,1
42044,498,177,apply,82,0,0
42045,988,204,view_detail,25,2,2
42046,117,256,skip,1,1,0
42047,787,389,skip,2,1,0
42048,204,319,view_detail,60,1,0
42049,392,155,save,16,0,1
42050,659,331,skip,2,0,2
42051,803,437,skip,1,1,0
42052,842,454,view_detail,8,0,0
42053,314,416,save,77,0,1
42054,553,17,save,36,0,1
42055,486,349,skip,5,1,1
42056,568,201,like,79,0,1
42057,832,3,apply,74,0,0
42058,772,124,skip,2,0,0
42059,104,229,skip,4,0,1
42060,478,314,skip,3,0,2
42061,64,190,view_detail,84,0,0
42062,21,370,view_detail,36,0,0
42063,402,84,save,25,1,1
42064,127,61,like,89,0,0
42065,727,406,skip,4,1,0
42066,954,448,like,89,0,1
42067,332,340,view_detail,84,1,2
42068,491,119,view_detail,48,2,1
42069,918,356,skip,1,2,0
42070,437,320,like,67,1,2
42071,458,331,skip,2,1,1
42072,469,128,skip,5,1,1
42073,784,135,like,84,1,2
42074,695,215,skip,4,0,1
42075,827,381,like,69,1,1
42076,414,243,skip,5,0,0
42077,13,153,view_detail,61,0,1
42078,464,58,skip,4,0,1
42079,462,348,skip,3,1,0
42080,550,356,save,37,1,1
