kullanici_id,etkinlik_id,zaman_farki_dk,is_swiped_right,ekranda_kalma_suresi_sn,kampus_id,bolum_kodu,sinif,kullanici_guven_puani,dinamik_ilgi_spor,dinamik_ilgi_oyun,dinamik_ilgi_akademik,etkinlik_kategorisi,etkinlik_turu,olusturan_guven_puani,etkinlik_ucreti,zaman_lokasyon
149,98,25,0,3,2,7,1,4.93,0.1886,0.3311,0.4803,2,0,3.55,0,1
927,118,1398,0,4,3,9,1,4.56,0.6735,0.268,0.0585,3,0,4.59,0,0
587,173,458,1,13,2,2,3,4.94,0.0767,0.5237,0.3996,3,0,4.17,0,1
818,108,1238,1,8,1,6,4,4.63,0.732,0.176,0.092,1,0,3.91,0,0
92,106,211,0,4,1,2,2,4.74,0.6338,0.1857,0.1805,2,0,3.9,1,0
368,147,541,0,3,2,9,1,4.94,0.4211,0.2607,0.3182,3,0,3.37,1,1
936,47,771,1,9,3,2,1,4.98,0.7039,0.2633,0.0328,1,1,5.0,0,1
580,53,1063,1,11,3,6,1,4.54,0.1789,0.379,0.4421,1,0,3.68,1,0
747,155,1284,1,13,2,4,3,4.61,0.0424,0.1412,0.8164,3,0,3.57,0,1
874,133,677,0,1,1,5,1,4.76,0.0905,0.3743,0.5352,2,0,4.55,1,0
656,60,95,0,1,3,10,2,4.77,0.5755,0.1324,0.2921,2,0,4.53,0,1
76,77,1414,0,4,3,8,3,4.64,0.0637,0.8226,0.1137,2,0,3.41,0,1
86,62,220,0,4,2,6,2,4.66,0.1711,0.5785,0.2504,1,0,3.65,0,1
227,59,906,0,2,1,6,2,4.8,0.485,0.2789,0.2361,2,0,3.25,1,0
363,189,1292,1,15,3,6,4,4.87,0.1621,0.0312,0.8067,3,0,4.21,0,1
959,56,1090,0,2,3,4,4,4.65,0.5317,0.2269,0.2414,3,0,4.43,1,0
568,78,1411,1,15,1,4,4,4.73,0.3442,0.2271,0.4287,3,0,4.47,0,0
592,47,193,1,12,3,1,3,4.88,0.6176,0.3071,0.0753,1,1,5.0,0,1
24,176,1344,0,1,1,5,1,4.87,0.7181,0.2451,0.036800000000000006,1,0,3.07,0,0
739,138,175,0,3,1,1,1,4.87,0.3783,0.106,0.5157,1,0,3.42,0,1
28,160,112,0,3,3,8,1,4.64,0.6762,0.2783,0.0455,1,0,3.93,0,1
121,193,1332,1,14,2,7,4,4.7,0.2301,0.4828,0.2871,3,0,4.33,0,0
490,24,1364,1,14,3,2,2,4.59,0.1276,0.4998,0.3726,3,1,5.0,1,0
605,29,1104,0,1,3,9,2,4.97,0.7423,0.051,0.2067,3,1,5.0,0,0
853,135,111,0,1,2,10,2,4.96,0.629,0.3029,0.06810000000000001,1,0,4.56,1,1
624,95,453,0,2,2,10,4,4.93,0.3999,0.5259,0.0742,2,0,4.81,1,1
890,145,413,0,4,1,5,4,4.51,0.3799,0.4834,0.1367,3,0,3.66,1,0
345,94,604,1,5,2,9,1,4.56,0.5562,0.2734,0.1704,1,0,4.92,0,0
999,25,960,1,12,1,3,2,4.85,0.061,0.8652,0.07379999999999999,1,1,5.0,0,0
31,36,186,1,6,2,2,2,4.92,0.0454,0.445,0.5096,2,1,5.0,0,1
655,189,1111,1,5,3,10,4,5.0,0.5788,0.153,0.2682,3,0,4.21,0,1
879,71,1248,1,6,1,9,4,4.94,0.2179,0.1916,0.5905,2,0,4.17,1,1
810,163,51,1,11,2,5,1,4.99,0.5485,0.0662,0.3853,1,0,3.37,0,1
227,120,1150,0,4,1,6,2,4.8,0.485,0.2789,0.2361,1,0,4.61,1,1
870,50,1170,1,7,3,10,4,4.84,0.2001,0.7599,0.039999999999999994,2,1,5.0,1,0
250,184,1065,1,13,3,3,3,4.57,0.1898,0.5734,0.2368,2,0,3.4,0,0
50,128,355,0,1,2,6,4,4.95,0.648,0.049,0.303,3,0,4.82,1,1
726,193,363,0,4,2,10,3,4.84,0.5721,0.1033,0.3246,3,0,4.33,0,0
892,41,536,1,13,2,10,2,4.53,0.0802,0.7975,0.1223,1,1,5.0,0,0
389,25,1308,0,3,2,8,2,4.76,0.0478,0.465,0.48719999999999997,1,1,5.0,0,0
944,162,36,1,5,1,6,1,4.75,0.0167,0.3702,0.6131,2,0,4.37,0,1
781,136,277,0,4,2,2,4,4.94,0.8984,0.0476,0.054,3,0,3.34,1,1
288,56,1349,0,2,1,2,2,4.6,0.3132,0.3854,0.3014,3,0,4.43,1,0
707,84,1010,0,2,3,9,3,4.92,0.0226,0.5552,0.4222,3,0,3.59,0,0
766,158,182,0,4,3,4,2,4.61,0.0263,0.8457,0.128,3,0,4.83,0,1
591,68,471,1,11,1,8,1,4.88,0.1405,0.3511,0.5084,1,0,3.17,0,1
475,21,417,1,15,3,5,2,4.65,0.0094,0.0355,0.9551,3,1,5.0,0,0
756,91,889,0,4,2,10,4,4.71,0.3212,0.2884,0.3904,3,0,3.2,0,0
603,10,1174,0,2,1,9,3,4.64,0.7322,0.1385,0.1293,3,1,5.0,1,0
926,87,404,1,10,1,5,2,4.97,0.7149,0.0566,0.2285,2,0,4.84,1,1
6,33,514,1,10,3,6,2,4.97,0.1547,0.2771,0.5682,3,1,5.0,0,0
793,105,566,0,4,2,6,3,4.97,0.1455,0.6191,0.2354,2,0,3.58,1,1
412,83,441,0,1,2,5,2,4.79,0.0205,0.6822,0.2973,3,0,3.52,1,0
958,4,1270,1,10,2,3,4,4.85,0.5134,0.3912,0.0954,2,1,5.0,1,1
662,23,992,0,4,1,8,3,4.92,0.7437,0.1615,0.09480000000000001,3,1,5.0,0,0
324,197,1070,1,11,2,3,2,4.74,0.1437,0.2423,0.614,2,0,3.63,1,0
399,53,75,0,3,1,6,4,4.76,0.0082,0.3582,0.6336,1,0,3.68,1,0
282,113,1173,1,10,3,7,4,4.83,0.8233,0.0408,0.1359,1,0,3.95,1,1
191,133,406,0,4,1,4,1,4.75,0.2617,0.5552,0.1831,2,0,4.55,1,0
786,18,3,0,1,1,7,1,4.66,0.0509,0.9219,0.0272,2,1,5.0,0,0
585,17,1033,0,2,3,9,4,4.55,0.003,0.0688,0.9282,2,1,5.0,1,0
959,186,514,0,3,3,4,4,4.65,0.5317,0.2269,0.2414,1,0,3.77,1,1
830,195,1262,1,9,3,4,2,4.86,0.5944,0.2652,0.1404,1,0,4.76,1,1
500,107,540,0,1,1,10,2,4.55,0.2015,0.1546,0.6439,2,0,3.23,1,1
580,113,290,1,9,3,6,1,4.54,0.1789,0.379,0.4421,1,0,3.95,1,1
816,122,181,0,1,1,7,1,4.89,0.4107,0.3424,0.2469,2,0,3.11,1,0
434,200,1339,1,9,1,9,1,4.5,0.3057,0.008,0.6863,3,0,4.4,0,0
63,184,266,0,1,2,1,1,4.86,0.5207,0.2482,0.2311,2,0,3.4,0,0
453,168,83,0,2,1,4,4,4.71,0.726,0.1722,0.1018,3,0,3.54,1,1
493,87,258,0,4,3,4,3,4.57,0.3521,0.3067,0.3412,2,0,4.84,1,1
646,2,950,1,5,2,9,4,4.93,0.4427,0.0852,0.4721,3,1,5.0,0,1
442,121,199,1,10,3,4,4,4.5,0.0565,0.8498,0.0937,1,0,3.68,1,1
307,103,1316,1,7,1,5,4,4.52,0.3982,0.0417,0.5601,2,0,3.84,0,1
780,149,648,0,3,2,6,1,4.74,0.4067,0.1139,0.4794,3,0,3.55,1,0
735,180,1107,1,7,2,7,3,4.76,0.2832,0.0221,0.6947,1,0,3.91,1,1
943,152,266,1,11,1,10,3,4.55,0.6641,0.051,0.2849,2,0,4.33,1,0
126,53,997,0,2,3,3,4,4.64,0.1691,0.8205,0.0104,1,0,3.68,1,0
265,166,870,0,1,2,5,3,4.88,0.4225,0.5665,0.011,3,0,3.38,1,1
7,148,731,0,4,3,1,3,4.76,0.3047,0.1855,0.5098,3,0,4.0,0,1
413,50,861,0,4,1,7,2,4.86,0.3282,0.1053,0.5665,2,1,5.0,1,0
206,167,19,0,2,3,6,3,4.96,0.8676,0.0216,0.1108,3,0,3.56,1,0
179,60,371,0,2,1,7,4,4.92,0.2342,0.4629,0.3029,2,0,4.53,0,1
468,114,1047,1,14,2,4,1,4.5,0.118,0.024,0.858,2,0,3.72,1,1
496,108,1409,0,4,1,8,4,4.99,0.2123,0.2346,0.5531,1,0,3.91,0,0
695,39,619,1,6,2,9,2,4.52,0.1642,0.632,0.2038,3,1,5.0,0,0
992,71,643,1,15,3,9,2,4.98,0.722,0.2641,0.0139,2,0,4.17,1,1
443,128,379,0,2,2,9,2,4.92,0.0709,0.5499,0.3792,3,0,4.82,1,1
952,33,817,1,12,1,8,2,4.82,0.755,0.0324,0.2126,3,1,5.0,0,0
918,157,824,1,9,2,9,3,4.96,0.6075,0.1631,0.2294,1,0,4.89,0,1
228,74,90,0,4,1,10,4,4.74,0.1876,0.1178,0.6946,2,0,3.24,0,0
748,10,144,1,12,3,1,2,4.61,0.0056,0.1388,0.8556,3,1,5.0,1,0
146,195,621,0,4,1,5,2,4.95,0.4013,0.0251,0.5736,1,0,4.76,1,1
570,131,864,0,2,2,2,3,4.79,0.1077,0.4276,0.4647,2,0,4.11,1,0
296,109,204,1,6,2,6,2,4.53,0.1288,0.6929,0.1783,1,0,4.71,0,1
241,159,1416,1,7,2,4,3,4.84,0.912,0.0655,0.0225,2,0,4.17,1,0
857,27,1325,0,3,3,10,1,4.82,0.3393,0.5523,0.1084,2,1,5.0,1,1
287,198,865,0,3,3,6,2,4.99,0.3476,0.0284,0.624,2,0,4.24,0,1
952,27,153,0,1,1,8,2,4.82,0.755,0.0324,0.2126,2,1,5.0,1,1
675,111,529,1,15,3,1,4,4.66,0.8224,0.016,0.1616,1,0,3.16,0,1
26,9,339,0,1,1,8,1,4.56,0.4569,0.5162,0.0269,1,1,5.0,0,0
452,6,749,0,2,3,10,2,4.91,0.3209,0.1656,0.5135,3,1,5.0,1,0
106,134,1359,0,1,3,5,2,4.69,0.6244,0.2758,0.0998,2,0,3.21,0,0
240,26,1080,1,5,2,2,1,4.79,0.6988,0.0277,0.2735,3,1,5.0,1,0
852,43,556,1,10,1,5,2,4.62,0.4814,0.0122,0.5064,1,1,5.0,0,1
418,19,753,0,3,2,4,3,4.85,0.7176,0.1363,0.1461,3,1,5.0,0,1
332,16,931,1,6,3,9,2,4.74,0.6213,0.3118,0.0669,2,1,5.0,0,1
912,105,551,0,2,2,8,3,4.74,0.4185,0.3781,0.2034,2,0,3.58,1,1
891,23,1154,1,15,1,1,1,4.77,0.3714,0.1804,0.4482,3,1,5.0,0,0
42,157,98,1,13,1,1,2,4.55,0.1251,0.2775,0.5974,1,0,4.89,0,1
645,166,793,0,1,2,6,4,4.86,0.286,0.3216,0.3924,3,0,3.38,1,1
829,59,422,0,2,3,2,4,4.83,0.1184,0.7556,0.126,2,0,3.25,1,0
556,48,80,0,3,3,2,2,4.56,0.3965,0.0486,0.5549,1,1,5.0,0,1
35,148,288,1,11,1,6,3,4.65,0.1088,0.2048,0.6864,3,0,4.0,0,1
876,21,847,0,2,2,8,3,4.88,0.726,0.0204,0.2536,3,1,5.0,0,0
347,156,169,0,4,2,8,3,4.74,0.0553,0.31,0.6347,2,0,4.45,1,1
384,178,1103,1,6,3,2,4,4.95,0.3987,0.2432,0.3581,3,0,4.83,0,1
513,33,71,0,1,1,1,2,4.86,0.1295,0.7407,0.1298,3,1,5.0,0,0
738,114,263,0,3,2,2,2,4.73,0.3305,0.0037,0.6658,2,0,3.72,1,1
811,40,712,0,3,1,7,4,4.67,0.1356,0.2573,0.6071,1,1,5.0,1,1
288,182,723,0,4,1,2,2,4.6,0.3132,0.3854,0.3014,3,0,4.46,1,0
748,10,530,0,1,3,1,2,4.61,0.0056,0.1388,0.8556,3,1,5.0,1,0
871,162,785,0,3,1,4,3,4.97,0.8642,0.0018,0.134,2,0,4.37,0,1
959,73,210,0,1,3,4,4,4.65,0.5317,0.2269,0.2414,1,0,3.06,1,0
33,36,117,1,7,3,5,1,4.96,0.559,0.4216,0.0194,2,1,5.0,0,1
95,75,616,1,11,3,8,1,4.73,0.3286,0.0689,0.6025,2,0,4.24,1,0
205,135,1101,0,4,3,1,2,4.81,0.3146,0.0271,0.6583,1,0,4.56,1,1
621,115,315,0,4,3,4,4,4.99,0.5426,0.3867,0.0707,2,0,3.72,0,1
834,16,11,0,4,1,6,1,4.74,0.1405,0.4715,0.388,2,1,5.0,0,1
30,179,1075,1,10,2,6,1,4.87,0.2646,0.5689,0.1665,2,0,3.99,1,1
266,189,1031,1,6,1,4,3,4.84,0.3686,0.4821,0.1493,3,0,4.21,0,1
23,159,955,1,13,1,10,2,4.91,0.0821,0.876,0.0419,2,0,4.17,1,0
609,160,261,1,9,1,9,2,4.83,0.5639,0.4127,0.0234,1,0,3.93,0,1
39,45,200,0,4,3,3,2,4.55,0.2143,0.4381,0.3476,3,1,5.0,1,1
173,27,330,1,13,1,5,1,4.85,0.0727,0.2559,0.6714,2,1,5.0,1,1
760,22,90,1,5,1,2,3,4.73,0.3954,0.5633,0.0413,3,1,5.0,0,0
891,143,591,1,11,1,1,1,4.77,0.3714,0.1804,0.4482,2,0,3.6,0,0
413,8,55,0,4,1,7,2,4.86,0.3282,0.1053,0.5665,3,1,5.0,1,0
414,196,1245,0,3,3,4,2,4.56,0.055,0.5436,0.4014,3,0,3.39,1,0
674,116,92,0,1,3,6,2,4.67,0.2089,0.6338,0.15730000000000002,3,0,4.06,0,1
692,136,56,0,3,3,5,2,4.89,0.3356,0.3379,0.3265,3,0,3.34,1,1
615,87,1203,1,7,2,7,2,4.67,0.1317,0.216,0.6523,2,0,4.84,1,1
209,117,61,1,15,2,8,3,4.62,0.4711,0.2252,0.3037,3,0,4.17,0,1
22,16,117,0,1,1,1,1,4.64,0.284,0.2123,0.5037,2,1,5.0,0,1
5,176,590,1,7,2,9,3,4.65,0.8026,0.1072,0.0902,1,0,3.07,0,0
651,162,236,0,2,3,3,2,4.56,0.074,0.1988,0.7272,2,0,4.37,0,1
214,113,33,0,2,3,1,2,4.98,0.5366,0.023,0.4404,1,0,3.95,1,1
672,57,1267,1,7,1,6,4,4.54,0.1042,0.528,0.3678,2,0,4.64,0,0
920,133,786,0,4,2,3,2,4.59,0.6305,0.3512,0.0183,2,0,4.55,1,0
907,44,1098,1,15,1,9,3,4.54,0.4482,0.0057,0.5461,1,1,5.0,1,0
139,71,21,0,2,3,10,3,4.58,0.5147,0.3065,0.1788,2,0,4.17,1,1
657,37,1178,1,15,1,3,4,4.64,0.8886,0.0579,0.053500000000000006,1,1,5.0,1,1
672,124,1278,1,6,1,6,4,4.54,0.1042,0.528,0.3678,3,0,4.18,0,0
595,28,1231,0,4,1,1,2,4.55,0.2284,0.3742,0.3974,3,1,5.0,1,1
667,68,1173,0,2,3,10,4,4.64,0.0847,0.4779,0.4374,1,0,3.17,0,1
800,113,918,1,7,2,5,3,4.59,0.0124,0.4998,0.4878,1,0,3.95,1,1
317,166,302,0,4,2,1,4,4.78,0.5312,0.2334,0.2354,3,0,3.38,1,1
793,46,297,1,14,2,6,3,4.97,0.1455,0.6191,0.2354,3,1,5.0,1,1
576,100,773,0,3,3,5,4,4.89,0.0099,0.1097,0.8804,1,0,4.53,0,1
704,26,1068,0,4,3,7,2,4.95,0.9158,0.0338,0.0504,3,1,5.0,1,0
156,75,1168,0,4,2,7,1,4.87,0.1657,0.1187,0.7156,2,0,4.24,1,0
424,181,1268,0,3,3,4,4,4.63,0.0985,0.3393,0.5622,2,0,3.08,0,0
500,191,419,0,2,1,10,2,4.55,0.2015,0.1546,0.6439,2,0,3.23,0,0
91,112,62,0,3,3,9,2,4.73,0.3106,0.3113,0.3781,1,0,3.38,0,0
654,63,858,0,1,2,8,1,4.6,0.7021,0.0574,0.2405,2,0,4.64,0,1
42,112,538,0,1,1,1,2,4.55,0.1251,0.2775,0.5974,1,0,3.38,0,0
761,166,1341,0,4,3,9,2,4.84,0.2124,0.3249,0.4627,3,0,3.38,1,1
295,143,696,0,1,3,5,3,4.66,0.0114,0.0632,0.9254,2,0,3.6,0,0
770,99,818,0,1,1,2,2,4.74,0.6381,0.0803,0.28159999999999996,3,0,3.64,0,0
337,9,1405,1,11,1,9,3,4.79,0.2375,0.5558,0.2067,1,1,5.0,0,0
1,75,1060,1,10,3,4,3,4.75,0.0978,0.6276,0.2746,2,0,4.24,1,0
109,22,920,0,2,3,1,1,4.97,0.5906,0.2553,0.1541,3,1,5.0,0,0
928,198,975,1,13,3,4,1,4.69,0.2506,0.5366,0.2128,2,0,4.24,0,1
979,184,542,1,8,2,5,1,4.84,0.4209,0.0624,0.5167,2,0,3.4,0,0
125,37,1256,1,8,3,2,2,4.76,0.075,0.8691,0.0559,1,1,5.0,1,1
64,57,790,0,3,2,4,1,4.91,0.1045,0.0369,0.8586,2,0,4.64,0,0
206,188,33,0,1,3,6,3,4.96,0.8676,0.0216,0.1108,2,0,4.73,1,0
415,114,581,0,1,1,4,3,4.8,0.3091,0.3907,0.3002,2,0,3.72,1,1
954,140,352,0,2,3,3,1,4.6,0.0758,0.7935,0.1307,3,0,4.75,1,1
850,135,255,0,1,1,5,1,4.91,0.4697,0.469,0.0613,1,0,4.56,1,1
244,194,1074,0,4,1,7,3,4.9,0.0875,0.0878,0.8247,3,0,3.4,0,0
590,103,1047,1,6,1,7,3,4.63,0.3991,0.2911,0.3098,2,0,3.84,0,1
623,41,1278,1,11,1,1,3,4.75,0.1208,0.4928,0.3864,1,1,5.0,0,0
654,152,1418,0,3,2,8,1,4.6,0.7021,0.0574,0.2405,2,0,4.33,1,0
216,153,273,0,4,2,1,2,4.52,0.5206,0.2119,0.2675,2,0,3.48,0,0
965,190,693,1,11,3,3,4,4.83,0.5457,0.3935,0.0608,2,0,4.46,0,0
528,105,250,0,2,2,2,1,4.81,0.2378,0.4329,0.3293,2,0,3.58,1,1
965,106,1261,0,1,3,3,4,4.83,0.5457,0.3935,0.0608,2,0,3.9,1,0
566,44,904,0,1,3,9,3,4.91,0.2918,0.1081,0.6001,1,1,5.0,1,0
653,130,232,0,1,3,4,4,4.55,0.3977,0.2114,0.3909,1,0,4.06,0,0
380,170,428,0,2,1,10,2,4.57,0.3057,0.293,0.4013,3,0,3.47,0,0
848,161,957,0,1,3,10,4,4.7,0.3399,0.4376,0.2225,1,0,4.64,1,0
79,145,634,0,3,2,2,2,4.93,0.1188,0.701,0.1802,3,0,3.66,1,0
415,122,242,1,14,1,4,3,4.8,0.3091,0.3907,0.3002,2,0,3.11,1,0
453,191,134,0,4,1,4,4,4.71,0.726,0.1722,0.1018,2,0,3.23,0,0
149,150,1095,1,15,2,7,1,4.93,0.1886,0.3311,0.4803,1,0,4.46,0,1
639,1,1334,1,14,2,9,1,4.8,0.147,0.3162,0.5367999999999999,2,1,5.0,1,1
670,94,1024,0,3,1,2,2,4.88,0.6707,0.0302,0.2991,1,0,4.92,0,0
791,198,1303,0,3,2,10,2,4.55,0.2574,0.4552,0.2874,2,0,4.24,0,1
38,182,219,1,6,2,1,2,4.6,0.0392,0.5924,0.3684,3,0,4.46,1,0
157,14,697,0,2,3,3,2,4.9,0.0709,0.9256,0.0034999999999999996,2,1,5.0,1,1
333,100,307,0,2,1,7,3,4.66,0.4419,0.0261,0.532,1,0,4.53,0,1
288,102,314,1,11,1,2,2,4.6,0.3132,0.3854,0.3014,3,0,3.77,1,1
112,53,1427,1,13,1,5,4,4.7,0.5818,0.2221,0.1961,1,0,3.68,1,0
702,6,923,0,4,1,4,3,4.88,0.3782,0.5008,0.121,3,1,5.0,1,0
618,90,1429,0,2,3,6,1,4.51,0.3054,0.3565,0.3381,1,0,3.9,0,1
91,64,1403,1,13,3,9,2,4.73,0.3106,0.3113,0.3781,2,0,4.07,1,1
866,88,281,1,15,1,3,2,4.86,0.5981,0.1268,0.2751,1,0,4.53,0,1
813,33,1351,0,1,2,5,1,4.87,0.2894,0.2473,0.4633,3,1,5.0,0,0
49,72,35,1,7,3,1,1,4.86,0.2553,0.0286,0.7161,2,0,3.53,1,1
161,44,70,0,1,1,9,1,4.86,0.356,0.4267,0.21730000000000002,1,1,5.0,1,0
516,107,360,0,4,3,6,3,4.72,0.2132,0.529,0.2578,2,0,3.23,1,1
402,34,408,0,2,3,10,1,4.85,0.1543,0.2648,0.5809,3,1,5.0,1,0
710,162,580,1,7,2,2,2,4.96,0.0631,0.7429,0.19399999999999998,2,0,4.37,0,1
320,152,519,1,14,3,5,4,4.63,0.0306,0.1159,0.8535,2,0,4.33,1,0
924,2,606,0,2,3,8,1,4.93,0.7397,0.0515,0.20879999999999999,3,1,5.0,0,1
364,136,1408,0,3,2,7,1,4.61,0.0632,0.6855,0.2513,3,0,3.34,1,1
889,117,81,0,1,1,1,2,4.87,0.6532,0.2443,0.1025,3,0,4.17,0,1
442,153,250,1,9,3,4,4,4.5,0.0565,0.8498,0.0937,2,0,3.48,0,0
475,121,1062,1,14,3,5,2,4.65,0.0094,0.0355,0.9551,1,0,3.68,1,1
766,32,45,1,15,3,4,2,4.61,0.0263,0.8457,0.128,2,1,5.0,1,0
602,56,1383,0,2,2,5,1,4.97,0.1548,0.1894,0.6558,3,0,4.43,1,0
312,94,137,0,3,1,3,1,4.73,0.5957,0.1504,0.2539,1,0,4.92,0,0
532,7,823,1,13,2,9,2,4.72,0.0486,0.5696,0.3818,2,1,5.0,0,0
589,176,979,0,3,1,4,2,4.77,0.0859,0.2075,0.7066,1,0,3.07,0,0
220,88,820,0,1,1,6,3,4.81,0.1932,0.4446,0.3622,1,0,4.53,0,1
674,182,367,0,1,3,6,2,4.67,0.2089,0.6338,0.15730000000000002,3,0,4.46,1,0
497,191,1329,0,1,1,2,4,4.95,0.3621,0.4383,0.1996,2,0,3.23,0,0
343,130,229,0,2,2,4,3,4.53,0.4687,0.4404,0.0909,1,0,4.06,0,0
906,35,183,0,1,2,5,3,4.81,0.0705,0.2058,0.7237,3,1,5.0,1,1
627,98,467,0,2,3,1,1,4.79,0.1501,0.3538,0.4961,2,0,3.55,0,1
94,22,838,0,1,2,10,1,4.88,0.3775,0.5245,0.098,3,1,5.0,0,0
918,192,204,1,12,2,9,3,4.96,0.6075,0.1631,0.2294,2,0,4.18,1,1
133,59,975,1,11,2,6,1,4.58,0.5006,0.1435,0.3559,2,0,3.25,1,0
501,177,623,1,5,3,1,3,4.78,0.519,0.4625,0.0185,3,0,3.25,1,1
172,52,1092,1,14,1,6,4,4.6,0.965,0.0222,0.0128,3,0,4.2,1,1
626,149,869,0,4,1,1,3,4.75,0.3278,0.3744,0.2978,3,0,3.55,1,0
9,140,550,0,2,3,2,1,4.59,0.257,0.649,0.094,3,0,4.75,1,1
811,11,1329,0,1,1,7,4,4.67,0.1356,0.2573,0.6071,1,1,5.0,1,0
772,182,604,0,1,1,4,3,4.54,0.1927,0.7849,0.0224,3,0,4.46,1,0
682,122,755,0,4,1,6,1,4.84,0.0362,0.5834,0.3804,2,0,3.11,1,0
321,198,628,1,10,1,6,3,4.75,0.0669,0.7153,0.21780000000000002,2,0,4.24,0,1
98,14,1016,1,13,3,9,2,4.63,0.0172,0.7811,0.2017,2,1,5.0,1,1
169,33,95,1,7,3,7,1,4.81,0.3078,0.0473,0.6449,3,1,5.0,0,0
960,102,1270,1,7,1,1,1,4.63,0.1723,0.6728,0.1549,3,0,3.77,1,1
311,77,685,0,4,3,8,3,4.97,0.0246,0.2947,0.6807,2,0,3.41,0,1
730,26,797,1,6,3,10,2,4.54,0.3544,0.3789,0.2667,3,1,5.0,1,0
914,142,1103,0,4,2,8,4,4.82,0.0996,0.5768,0.3236,2,0,3.16,1,1
912,176,1304,0,3,2,8,3,4.74,0.4185,0.3781,0.2034,1,0,3.07,0,0
343,65,369,1,9,2,4,3,4.53,0.4687,0.4404,0.0909,3,0,4.72,1,0
430,46,279,1,10,1,6,2,4.87,0.7888,0.0617,0.1495,3,1,5.0,1,1
932,127,351,1,9,2,2,4,4.82,0.1693,0.3236,0.5071,3,0,4.84,0,0
858,183,1250,1,6,1,7,2,4.64,0.6957,0.1141,0.1902,2,0,4.06,0,1
962,94,406,0,4,2,10,3,4.93,0.0248,0.0241,0.9511,1,0,4.92,0,0
556,74,446,0,4,3,2,2,4.56,0.3965,0.0486,0.5549,2,0,3.24,0,0
500,128,323,1,11,1,10,2,4.55,0.2015,0.1546,0.6439,3,0,4.82,1,1
773,74,630,0,4,3,5,3,4.79,0.2343,0.366,0.3997,2,0,3.24,0,0
285,196,73,0,4,3,3,3,4.76,0.0857,0.8307,0.08360000000000001,3,0,3.39,1,0
638,140,518,0,4,3,4,1,4.76,0.2564,0.6873,0.0563,3,0,4.75,1,1
260,182,1345,0,4,1,1,2,4.86,0.3579,0.3557,0.2864,3,0,4.46,1,0
495,192,22,0,1,2,10,1,4.91,0.6638,0.0049,0.3313,2,0,4.18,1,1
355,102,179,0,3,2,9,3,4.84,0.5734,0.2121,0.2145,3,0,3.77,1,1
214,47,708,1,7,3,1,2,4.98,0.5366,0.023,0.4404,1,1,5.0,0,1
817,165,1133,0,2,1,5,4,4.6,0.0748,0.5282,0.397,1,0,3.86,1,1
200,169,1396,0,3,3,9,1,4.91,0.4256,0.4805,0.0939,3,0,4.04,1,0
236,27,1253,1,12,1,4,3,4.83,0.6919,0.0585,0.2496,2,1,5.0,1,1
853,170,938,0,1,2,10,2,4.96,0.629,0.3029,0.06810000000000001,3,0,3.47,0,0
136,86,1019,1,6,1,4,4,4.56,0.8176,0.1784,0.004,2,0,4.93,0,0
890,68,948,0,1,1,5,4,4.51,0.3799,0.4834,0.1367,1,0,3.17,0,1
948,157,531,0,4,1,3,2,4.77,0.2027,0.362,0.4353,1,0,4.89,0,1
628,164,364,0,1,3,2,4,4.57,0.4582,0.2243,0.3175,2,0,4.64,0,0
965,109,425,1,6,3,3,4,4.83,0.5457,0.3935,0.0608,1,0,4.71,0,1
917,57,959,0,3,3,4,2,4.57,0.526,0.3189,0.1551,2,0,4.64,0,0
667,140,1240,0,4,3,10,4,4.64,0.0847,0.4779,0.4374,3,0,4.75,1,1
422,173,1072,0,2,3,5,2,4.58,0.8748,0.0168,0.1084,3,0,4.17,0,1
901,148,672,1,10,1,9,4,4.93,0.1601,0.8107,0.0292,3,0,4.0,0,1
341,45,1297,1,10,2,3,1,4.87,0.2894,0.0854,0.6252,3,1,5.0,1,1
829,23,1054,0,4,3,2,4,4.83,0.1184,0.7556,0.126,3,1,5.0,0,0
904,190,1013,0,4,2,7,1,4.8,0.1356,0.5794,0.285,2,0,4.46,0,0
342,34,879,0,1,1,5,2,4.68,0.5009,0.4082,0.0909,3,1,5.0,1,0
530,21,947,1,5,1,9,3,4.95,0.2213,0.2387,0.54,3,1,5.0,0,0
388,179,988,0,3,2,7,3,4.67,0.0724,0.2141,0.7135,2,0,3.99,1,1
4,137,1214,1,15,3,4,4,4.71,0.2589,0.0044,0.7367,2,0,3.89,1,1
677,113,152,0,1,2,1,4,4.66,0.1877,0.6725,0.1398,1,0,3.95,1,1
639,10,1400,0,2,2,9,1,4.8,0.147,0.3162,0.5367999999999999,3,1,5.0,1,0
399,52,255,0,2,1,6,4,4.76,0.0082,0.3582,0.6336,3,0,4.2,1,1
422,45,703,0,2,3,5,2,4.58,0.8748,0.0168,0.1084,3,1,5.0,1,1
411,180,654,1,10,3,5,1,4.63,0.8176,0.0952,0.0872,1,0,3.91,1,1
213,30,758,0,4,1,10,3,4.6,0.5626,0.2054,0.232,1,1,5.0,0,1
560,192,1058,0,4,2,6,3,4.81,0.2724,0.1006,0.627,2,0,4.18,1,1
558,130,187,0,1,2,6,4,4.82,0.3647,0.3511,0.2842,1,0,4.06,0,0
558,177,879,0,3,2,6,4,4.82,0.3647,0.3511,0.2842,3,0,3.25,1,1
48,96,1110,0,4,3,7,3,4.85,0.2172,0.5148,0.268,3,0,4.39,1,1
